,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,AgeGroup,Expenditure,NoSpending,Group,GroupSize,Solo,CabinDeck,CabinNum,CabinSide,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,CabinRegion,FamilySize
131,0140_02,Earth,False,F/29/P,TRAPPIST-1e,26.0,False,440.0,0.0,0.0,0.0,462.0,Age_19-35,902.0,0,140,2,0,F,29.0,P,1,0,0,0,0,0,0,1.0,5
132,0141_01,Mars,False,F/30/P,TRAPPIST-1e,31.0,False,543.18375,0.0,97.0,0.0,0.0,Age_19-35,640.18375,0,141,1,1,F,30.0,P,1,0,0,0,0,0,0,1.0,3
133,0144_01,Earth,False,F/31/S,TRAPPIST-1e,20.0,False,0.0,420.0,210.0,0.0,0.0,Age_19-35,630.0,0,144,1,1,F,31.0,S,1,0,0,0,0,0,0,1.0,6
134,0146_01,Earth,False,G/25/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,146,1,1,G,25.0,S,1,0,0,0,0,0,0,1.0,12
135,0147_01,Earth,True,G/26/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,147,1,1,G,26.0,S,1,0,0,0,0,0,0,1.0,9
136,0148_01,Mars,False,F/31/P,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,Age_36-50,1158.0,0,148,1,1,F,31.0,P,1,0,0,0,0,0,0,1.0,7
137,0149_01,Earth,True,G/27/S,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,149,1,1,G,27.0,S,1,0,0,0,0,0,0,1.0,9
138,0151_01,Earth,True,G/20/P,55 Cancri e,38.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,151,1,1,G,20.0,P,1,0,0,0,0,0,0,1.0,10
139,0152_01,Earth,False,F/32/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,607.0,Age_36-50,607.0,0,152,1,1,F,32.0,P,1,0,0,0,0,0,0,1.0,6
140,0160_01,Earth,False,G/22/P,TRAPPIST-1e,22.0,False,4119.0,0.0,0.0,0.0,61.0,Age_19-35,4180.0,0,160,1,1,G,22.0,P,1,0,0,0,0,0,0,1.0,5
141,0163_01,Europa,True,B/8/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,163,2,0,B,8.0,P,1,0,0,0,0,0,0,1.0,6
142,0163_02,Europa,True,B/8/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,163,2,0,B,8.0,P,1,0,0,0,0,0,0,1.0,6
143,0164_01,Earth,False,G/28/S,TRAPPIST-1e,57.0,False,50.0,1688.0,0.0,113.01769911504425,135.0,Age_51+,1986.0176991150443,0,164,2,0,G,28.0,S,1,0,0,0,0,0,0,1.0,6
144,0164_02,Earth,True,G/28/S,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,164,2,0,G,28.0,S,1,0,0,0,0,0,0,1.0,6
145,0165_01,Mars,True,F/37/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,165,1,1,F,37.0,P,1,0,0,0,0,0,0,1.0,3
146,0167_01,Mars,True,F/35/S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,167,2,0,F,35.0,S,1,0,0,0,0,0,0,1.0,8
147,0167_02,Mars,False,F/35/S,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,Age_19-35,1572.0,0,167,2,0,F,35.0,S,1,0,0,0,0,0,0,1.0,8
148,0169_01,Earth,True,G/23/P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,169,1,1,G,23.0,P,1,0,0,0,0,0,0,1.0,7
149,0170_01,Earth,False,E/10/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,221.0,567.0,Age_19-35,788.0,0,170,1,1,E,10.0,S,1,0,0,0,0,0,0,1.0,5
150,0171_01,Earth,True,G/30/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,171,1,1,G,30.0,S,1,0,0,0,0,0,0,1.0,12
151,0172_01,Earth,True,G/24/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,172,1,1,G,24.0,P,1,0,0,0,0,0,0,1.0,6
152,0173_01,Earth,False,E/11/S,TRAPPIST-1e,58.0,False,0.0,985.0,0.0,5.0,0.0,Age_51+,990.0,0,173,1,1,E,11.0,S,1,0,0,0,0,0,0,1.0,4
153,0174_01,Earth,False,F/38/P,55 Cancri e,21.0,False,287.0,0.0,16.0,115.0,175.0,Age_19-35,593.0,0,174,1,1,F,38.0,P,1,0,0,0,0,0,0,1.0,8
154,0177_01,Europa,False,B/2/S,TRAPPIST-1e,38.0,False,0.0,10346.0,1.0,14970.0,2111.0,Age_36-50,27428.0,0,177,1,1,B,2.0,S,1,0,0,0,0,0,0,1.0,4
155,0178_01,Mars,False,D/6/S,TRAPPIST-1e,38.0,False,3414.0,0.0,161.0,28.0,119.0,Age_36-50,3722.0,0,178,1,1,D,6.0,S,1,0,0,0,0,0,0,1.0,7
156,0179_01,Earth,False,G/26/P,TRAPPIST-1e,19.0,False,1.0,219.0,673.0,2.0,11.0,Age_19-35,906.0,0,179,3,0,G,26.0,P,1,0,0,0,0,0,0,1.0,10
157,0179_02,Earth,False,G/26/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,179,3,0,G,26.0,P,1,0,0,0,0,0,0,1.0,10
158,0179_03,Earth,False,G/26/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,179,3,0,G,26.0,P,1,0,0,0,0,0,0,1.0,10
159,0181_01,Earth,False,G/27/P,TRAPPIST-1e,20.0,False,0.0,0.0,3.0,299.0,92.0,Age_19-35,394.0,0,181,1,1,G,27.0,P,1,0,0,0,0,0,0,1.0,8
160,0182_01,Europa,True,C/3/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,182,1,1,C,3.0,P,1,0,0,0,0,0,0,1.0,2
161,0183_01,Earth,False,F/36/S,TRAPPIST-1e,37.0,False,17.0,146.0,426.0,0.0,232.0,Age_36-50,821.0,0,183,1,1,F,36.0,S,1,0,0,0,0,0,0,1.0,9
162,0186_01,Earth,False,G/28/P,TRAPPIST-1e,25.0,False,62.0,0.0,0.0,0.0,956.0,Age_19-35,1018.0,0,186,1,1,G,28.0,P,1,0,0,0,0,0,0,1.0,8
163,0188_01,Earth,True,G/31/S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,188,1,1,G,31.0,S,1,0,0,0,0,0,0,1.0,5
164,0189_01,Earth,False,E/8/P,55 Cancri e,49.0,False,84.0,3.0,401.0,202.0,98.0,Age_36-50,788.0,0,189,1,1,E,8.0,P,1,0,0,0,0,0,0,1.0,4
165,0190_01,Earth,True,G/32/S,55 Cancri e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,190,1,1,G,32.0,S,1,0,0,0,0,0,0,1.0,0
166,0192_01,Earth,True,G/29/P,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,192,3,0,G,29.0,P,1,0,0,0,0,0,0,1.0,10
167,0192_02,Earth,False,G/29/P,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,192,3,0,G,29.0,P,1,0,0,0,0,0,0,1.0,10
168,0192_03,Earth,False,G/29/P,TRAPPIST-1e,39.0,False,0.0,0.0,10.0,898.0,0.0,Age_36-50,908.0,0,192,3,0,G,29.0,P,1,0,0,0,0,0,0,1.0,10
169,0193_01,Mars,True,F/41/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,193,3,0,F,41.0,P,1,0,0,0,0,0,0,1.0,5
170,0193_02,Mars,False,F/41/P,TRAPPIST-1e,23.0,False,601.9635761589404,0.0,8.0,1072.0,0.0,Age_19-35,1681.9635761589404,0,193,3,0,F,41.0,P,1,0,0,0,0,0,0,1.0,5
171,0193_03,Mars,False,F/41/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,193,3,0,F,41.0,P,1,0,0,0,0,0,0,1.0,5
172,0195_01,Mars,False,F/42/P,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,Age_36-50,1273.0,0,195,1,1,F,42.0,P,1,0,0,0,0,0,0,1.0,8
173,0196_01,Mars,False,D/5/P,PSO J318.5-22,25.0,False,1052.0,0.0,719.0,0.0,7.0,Age_19-35,1778.0,0,196,1,1,D,5.0,P,1,0,0,0,0,0,0,1.0,9
174,0197_01,Europa,False,C/5/P,TRAPPIST-1e,36.0,False,0.0,972.0,0.0,795.0,575.0,Age_36-50,2342.0,0,197,1,1,C,5.0,P,1,0,0,0,0,0,0,1.0,4
175,0198_01,Earth,True,G/30/P,PSO J318.5-22,52.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,198,1,1,G,30.0,P,1,0,0,0,0,0,0,1.0,8
176,0199_01,Earth,True,G/33/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,199,1,1,G,33.0,S,1,0,0,0,0,0,0,1.0,6
177,0200_01,Earth,True,G/31/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,200,1,1,G,31.0,P,1,0,0,0,0,0,0,1.0,10
178,0201_01,Europa,True,B/3/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,201,2,0,B,3.0,S,1,0,0,0,0,0,0,1.0,6
179,0201_02,Europa,True,B/3/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,201,2,0,B,3.0,S,1,0,0,0,0,0,0,1.0,6
180,0202_01,Europa,True,B/9/P,55 Cancri e,45.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,202,2,0,B,9.0,P,1,0,0,0,0,0,0,1.0,7
181,0202_02,Europa,False,A/2/P,55 Cancri e,35.0,False,0.0,2433.0,129.66280193236716,878.0,443.0,Age_19-35,3883.662801932367,0,202,2,0,A,2.0,P,1,0,0,0,0,0,0,1.0,7
182,0203_01,Europa,True,C/8/S,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,203,1,1,C,8.0,S,1,0,0,0,0,0,0,1.0,1
183,0205_01,Earth,False,G/34/S,TRAPPIST-1e,29.0,False,0.0,2.0,66.0,0.0,705.0,Age_19-35,773.0,0,205,1,1,G,34.0,S,1,0,0,0,0,0,0,1.0,16
184,0206_01,Europa,False,C/9/S,55 Cancri e,35.5,False,2.0,1720.0,12.0,1125.0,122.0,Age_36-50,2981.0,0,206,1,1,C,9.0,S,1,0,0,0,0,0,0,1.0,2
185,0207_01,Earth,True,G/32/P,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,207,1,1,G,32.0,P,1,0,0,0,0,0,0,1.0,7
186,0210_01,Europa,True,D/6/P,55 Cancri e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,210,1,1,D,6.0,P,1,0,0,0,0,0,0,1.0,3
187,0211_01,Mars,False,F/44/P,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,Age_19-35,1040.0,0,211,3,0,F,44.0,P,1,0,0,0,0,0,0,1.0,2
188,0211_02,Mars,True,F/44/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,211,3,0,F,44.0,P,1,0,0,0,0,0,0,1.0,2
189,0211_03,Mars,False,F/44/P,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,Age_0-18,1337.0,0,211,3,0,F,44.0,P,1,0,0,0,0,0,0,1.0,6
190,0212_01,Earth,False,E/9/P,TRAPPIST-1e,13.0,False,192.0,0.0,0.0,51.0,739.0,Age_0-18,982.0,0,212,2,0,E,9.0,P,1,0,0,0,0,0,0,1.0,9
191,0212_02,Earth,False,F/45/P,TRAPPIST-1e,35.0,False,147.0,188.0,0.0,10.0,387.0,Age_19-35,732.0,0,212,2,0,F,45.0,P,1,0,0,0,0,0,0,1.0,9
192,0213_01,Earth,False,F/46/P,TRAPPIST-1e,21.0,False,367.0,281.0,0.0,0.0,146.0,Age_19-35,794.0,0,213,1,1,F,46.0,P,1,0,0,0,0,0,0,1.0,12
193,0216_01,Earth,False,F/40/S,55 Cancri e,21.0,False,0.0,56.0,0.0,0.0,1918.0,Age_19-35,1974.0,0,216,1,1,F,40.0,S,1,0,0,0,0,0,0,1.0,15
194,0217_01,Earth,False,F/47/P,TRAPPIST-1e,38.0,False,1517.0,0.0,0.0,27.0,0.0,Age_36-50,1544.0,0,217,1,1,F,47.0,P,1,0,0,0,0,0,0,1.0,11
195,0219_01,Earth,True,G/36/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,219,1,1,G,36.0,P,1,0,0,0,0,0,0,1.0,15
196,0220_01,Earth,True,G/37/P,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,1.0,12
197,0220_02,Earth,False,G/37/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,1.0,12
198,0220_03,Earth,True,G/37/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,1.0,12
199,0220_04,Earth,False,E/10/P,TRAPPIST-1e,25.0,False,122.0,84.0,144.78606356968214,0.0,0.0,Age_19-35,350.78606356968214,0,220,7,0,E,10.0,P,1,0,0,0,0,0,0,1.0,12
200,0220_05,Earth,False,F/48/P,TRAPPIST-1e,16.0,False,0.0,3.0,0.0,0.0,1099.0,Age_0-18,1102.0,0,220,7,0,F,48.0,P,1,0,0,0,0,0,0,1.0,12
201,0220_06,Earth,False,G/37/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,1.0,12
202,0220_07,Earth,True,G/37/P,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,220,7,0,G,37.0,P,1,0,0,0,0,0,0,1.0,12
203,0221_01,Mars,False,E/13/S,55 Cancri e,21.0,False,2237.0,0.0,119.0,0.0,0.0,Age_19-35,2356.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,7
204,0221_02,Mars,False,E/13/S,TRAPPIST-1e,23.0,False,1215.0,80.0,1.0,2.0,0.0,Age_19-35,1298.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
205,0221_03,Mars,False,E/13/S,TRAPPIST-1e,33.0,False,1933.0,12.0,188.0,1.0,0.0,Age_19-35,2134.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
206,0221_04,Mars,True,E/13/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
207,0221_05,Mars,False,E/13/S,TRAPPIST-1e,41.0,False,1230.0,0.0,301.0,43.0,1023.0,Age_36-50,2597.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
208,0221_06,Mars,False,E/13/S,TRAPPIST-1e,16.0,False,915.0,0.0,221.0,234.0,0.0,Age_0-18,1370.0,0,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
209,0221_07,Mars,True,E/13/S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,221,7,0,E,13.0,S,1,0,0,0,0,0,0,1.0,10
210,0222_01,Mars,False,F/41/S,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,Age_19-35,1417.0,0,222,3,0,F,41.0,S,1,0,0,0,0,0,0,1.0,5
211,0222_02,Mars,True,F/41/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,222,3,0,F,41.0,S,1,0,0,0,0,0,0,1.0,5
212,0222_03,Mars,True,E/14/S,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,222,3,0,E,14.0,S,1,0,0,0,0,0,0,1.0,5
213,0223_01,Earth,False,G/35/S,TRAPPIST-1e,21.0,False,0.0,2.0,665.0,0.0,9.0,Age_19-35,676.0,0,223,1,1,G,35.0,S,1,0,0,0,0,0,0,1.0,8
214,0224_01,Mars,False,F/42/S,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,Age_19-35,1820.0,0,224,1,1,F,42.0,S,1,0,0,0,0,0,0,1.0,4
215,0225_01,Earth,True,G/38/P,PSO J318.5-22,58.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,225,1,1,G,38.0,P,1,0,0,0,0,0,0,1.0,9
216,0229_01,Earth,False,F/43/S,TRAPPIST-1e,24.0,False,4.0,7.0,0.0,713.0,79.0,Age_19-35,803.0,0,229,1,1,F,43.0,S,1,0,0,0,0,0,0,1.0,10
217,0231_01,Mars,False,F/44/S,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,Age_19-35,1806.0,0,231,1,1,F,44.0,S,1,0,0,0,0,0,0,1.0,8
218,0232_01,Earth,True,G/36/S,PSO J318.5-22,27.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,232,1,1,G,36.0,S,1,0,0,0,0,0,0,1.0,6
219,0233_01,Mars,False,F/45/S,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,Age_19-35,1750.0,0,233,1,1,F,45.0,S,1,0,0,0,0,0,0,1.0,5
220,0234_01,Earth,False,F/50/P,TRAPPIST-1e,43.0,False,180.520782396088,888.0,0.0,0.0,0.0,Age_36-50,1068.520782396088,0,234,1,1,F,50.0,P,1,0,0,0,0,0,0,1.0,12
221,0237_01,Europa,True,B/11/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,237,1,1,B,11.0,P,1,0,0,0,0,0,0,1.0,4
222,0239_01,Mars,False,Z/9999/Z,TRAPPIST-1e,37.0,False,637.0,0.0,0.0,92.0,319.0,Age_36-50,1048.0,0,239,1,1,F,43.0,Z,1,0,0,0,0,0,0,1.0,3
223,0240_01,Mars,True,F/52/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,240,1,1,F,52.0,P,1,0,0,0,0,0,0,1.0,2
224,0241_01,Europa,False,E/11/P,55 Cancri e,33.0,False,0.0,1249.0,0.0,4812.0,1116.0,Age_19-35,7177.0,0,241,1,1,E,11.0,P,1,0,0,0,0,0,0,1.0,6
225,0242_01,Mars,False,F/46/S,TRAPPIST-1e,18.0,False,313.0,1.0,691.0,283.0,0.0,Age_0-18,1288.0,0,242,1,1,F,46.0,S,1,0,0,0,0,0,0,1.0,3
226,0243_01,Earth,True,G/37/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,243,1,1,G,37.0,S,1,0,0,0,0,0,0,1.0,13
227,0244_01,Mars,True,Z/9999/Z,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,244,2,0,F,44.0,S,1,0,0,0,0,0,0,1.0,6
228,0244_02,Mars,True,F/47/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,244,2,0,F,47.0,S,1,0,0,0,0,0,0,1.0,6
229,0245_01,Europa,False,C/6/P,55 Cancri e,46.0,False,0.0,3571.0,0.0,0.0,7.0,Age_36-50,3578.0,0,245,2,0,C,6.0,P,1,0,0,0,0,0,0,1.0,3
230,0245_02,Europa,False,C/6/P,TRAPPIST-1e,33.0,False,0.0,86.0,796.0,584.0,10912.0,Age_19-35,12378.0,0,245,2,0,C,6.0,P,1,0,0,0,0,0,0,1.0,3
231,0246_01,Mars,False,D/8/P,TRAPPIST-1e,21.0,False,2947.0,0.0,287.0,27.0,0.0,Age_19-35,3261.0,0,246,1,1,D,8.0,P,1,0,0,0,0,0,0,1.0,5
232,0248_01,Europa,False,C/10/S,TRAPPIST-1e,33.0,False,0.0,1.0,0.0,8620.0,1063.0,Age_19-35,9684.0,0,248,1,1,C,10.0,S,1,0,0,0,0,0,0,1.0,1
233,0250_01,Earth,True,G/38/S,PSO J318.5-22,47.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,250,1,1,G,38.0,S,1,0,0,0,0,0,0,1.0,10
234,0251_01,Europa,True,C/11/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,251,1,1,C,11.0,S,1,0,0,0,0,0,0,1.0,1
235,0252_01,Earth,False,F/53/P,TRAPPIST-1e,30.0,False,335.0,695.0,541.0,0.0,0.0,Age_19-35,1571.0,0,252,1,1,F,53.0,P,1,0,0,0,0,0,0,1.0,7
236,0253_01,Earth,False,G/42/P,TRAPPIST-1e,29.0,False,272.0,615.0,0.0,0.0,1.0,Age_19-35,888.0,0,253,1,1,G,42.0,P,1,0,0,0,0,0,0,1.0,11
237,0254_01,Earth,False,F/54/P,TRAPPIST-1e,21.0,False,702.0,172.0,408.0,2.0,6.0,Age_19-35,1290.0,0,254,1,1,F,54.0,P,1,0,0,0,0,0,0,1.0,5
238,0255_01,Europa,True,A/3/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,255,1,1,A,3.0,S,1,0,0,0,0,0,0,1.0,1
239,0257_01,Mars,False,F/49/S,55 Cancri e,21.0,False,1664.0,0.0,386.4697986577181,0.0,0.0,Age_19-35,2050.469798657718,0,257,2,0,F,49.0,S,1,0,0,0,0,0,0,1.0,7
240,0257_02,Mars,True,F/49/S,TRAPPIST-1e,60.0,False,0.0,0.0,0.0,0.0,0.0,Age_51+,0.0,1,257,2,0,F,49.0,S,1,0,0,0,0,0,0,1.0,7
241,0258_01,Earth,False,F/50/S,TRAPPIST-1e,22.0,False,0.0,0.0,313.0,299.0,92.0,Age_19-35,704.0,0,258,1,1,F,50.0,S,1,0,0,0,0,0,0,1.0,12
242,0260_01,Europa,False,E/16/S,TRAPPIST-1e,26.0,False,0.0,4810.0,0.0,981.0,2054.0,Age_19-35,7845.0,0,260,1,1,E,16.0,S,1,0,0,0,0,0,0,1.0,2
243,0261_01,Earth,False,F/56/P,TRAPPIST-1e,26.0,False,66.0,29.0,0.0,0.0,803.0,Age_19-35,898.0,0,261,1,1,F,56.0,P,1,0,0,0,0,0,0,1.0,8
244,0263_01,Earth,True,G/43/P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,263,1,1,G,43.0,P,1,0,0,0,0,0,0,1.0,8
245,0265_01,Europa,True,D/8/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,265,1,1,D,8.0,S,1,0,0,0,0,0,0,1.0,3
246,0267_01,Earth,False,F/51/S,TRAPPIST-1e,13.0,False,118.0,0.0,0.0,754.0,1.0,Age_0-18,873.0,0,267,1,1,F,51.0,S,1,0,0,0,0,0,0,1.0,4
247,0269_01,Earth,False,F/52/S,55 Cancri e,47.0,False,0.0,231.0,592.0,0.0,0.0,Age_36-50,823.0,0,269,1,1,F,52.0,S,1,0,0,0,0,0,0,1.0,9
248,0270_01,Earth,False,F/59/P,TRAPPIST-1e,63.0,False,0.0,25.0,128.0,0.0,1240.0,Age_51+,1393.0,0,270,1,1,F,59.0,P,1,0,0,0,0,0,0,1.0,15
249,0275_01,Europa,True,D/9/S,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,275,1,1,D,9.0,S,1,0,0,0,0,0,0,1.0,3
250,0277_01,Earth,False,F/61/P,55 Cancri e,50.0,False,44.0,2390.0,0.0,53.0,0.0,Age_36-50,2487.0,0,277,1,1,F,61.0,P,1,0,0,0,0,0,0,1.0,7
251,0278_01,Earth,False,Z/9999/Z,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,888.0,159.53071253071252,Age_19-35,1047.5307125307124,0,278,2,0,G,40.0,P,1,0,0,0,0,0,0,1.0,7
252,0278_02,Earth,False,G/45/P,TRAPPIST-1e,45.0,False,0.0,97.0,0.0,14.0,333.0,Age_36-50,444.0,0,278,2,0,G,45.0,P,1,0,0,0,0,0,0,1.0,7
253,0281_01,Earth,False,F/63/P,TRAPPIST-1e,19.0,False,0.0,0.0,2078.0,0.0,0.0,Age_19-35,2078.0,0,281,1,1,F,63.0,P,1,0,0,0,0,0,0,1.0,8
254,0282_01,Earth,False,F/54/S,TRAPPIST-1e,21.0,False,0.0,918.0,0.0,0.0,0.0,Age_19-35,918.0,0,282,1,1,F,54.0,S,1,0,0,0,0,0,0,1.0,6
255,0283_01,Earth,True,G/46/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,283,2,0,G,46.0,P,1,0,0,0,0,0,0,1.0,8
256,0283_02,Earth,False,F/64/P,TRAPPIST-1e,22.0,False,146.0,654.0,1.0,0.0,2.0,Age_19-35,803.0,0,283,2,0,F,64.0,P,1,0,0,0,0,0,0,1.0,8
257,0285_01,Europa,True,E/16/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Age_0-18,0.0,1,285,2,0,E,16.0,P,1,0,0,0,0,0,0,1.0,12
258,0285_02,Europa,True,E/16/P,55 Cancri e,42.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,285,2,0,E,16.0,P,1,0,0,0,0,0,0,1.0,12
259,0286_01,Earth,False,F/65/P,55 Cancri e,57.0,False,3.0,1281.0,29.0,162.0,13.0,Age_51+,1488.0,0,286,1,1,F,65.0,P,1,0,0,0,0,0,0,1.0,6
260,0287_01,Europa,True,Z/9999/Z,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Age_36-50,0.0,1,287,2,0,B,11.0,P,1,0,0,0,0,0,0,1.0,4
261,0287_02,Europa,False,B/12/P,TRAPPIST-1e,28.0,False,0.0,587.0,32.0,6.0,1460.0,Age_19-35,2085.0,0,287,2,0,B,12.0,P,1,0,0,0,0,0,0,1.0,4
262,0288_01,Earth,False,F/55/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,828.0,Age_19-35,828.0,0,288,1,1,F,55.0,S,1,0,0,0,0,0,0,1.0,5
263,0289_01,Europa,True,C/12/S,55 Cancri e,19.0,False,0.0,0.0,0.0,0.0,0.0,Age_19-35,0.0,1,289,1,1,C,12.0,S,1,0,0,0,0,0,0,1.0,6
