PassengerId,CryoSleep,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Expenditure,NoSpending,Group,GroupSize,Solo,CabinRegion_1,CabinRegion_2,CabinRegion_3,CabinRegion_4,CabinRegion_5,CabinRegion_6,CabinRegion_7,FamilySize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CabinSide_P,CabinSide_S,CabinSide_Z,CabinDeck_A,CabinDeck_B,CabinDeck_C,CabinDeck_D,CabinDeck_E,CabinDeck_F,CabinDeck_G,CabinDeck_T,AgeEncoded
0110_01,0,0,-0.3375298928969419,-0.026983563394244337,-0.2773459177130556,3.217125757099401,0.407834748771133,1.2987764119823375,0,110,4,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
0110_02,0,0,-0.3375298928969419,-0.0764802551567803,-0.2873829429551493,-0.2738262777680785,1.2217004564412728,0.19939118232434877,0,110,4,0,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0
0110_03,0,0,3.007892080252264,6.869973182453804,-0.2873829429551493,1.3859086168953096,0.12655288447343568,5.151070628231343,0,110,4,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3.0
0110_04,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,110,4,0,1,0,0,0,0,0,0,7,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
0111_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,111,1,1,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0112_01,0,1,-0.3375298928969419,1.3056678717818822,-0.1418460769447907,-0.2587216240157885,-0.25436801012407295,0.4255992075791145,0,112,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.0
0113_01,0,0,-0.3375298928969419,-0.2838651282377854,1.057578439485406,-0.2738262777680785,-0.26583090741520166,-0.23239583443553424,0,113,1,1,1,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4.0
0114_01,0,0,-0.21334492150797182,-0.1854982851147709,0.43026436185454997,-0.062361125236019395,-0.26494914608511483,-0.19576151588012405,0,114,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
0115_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,115,1,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0116_01,0,0,-0.3360154420263447,1.108934185535853,-0.2873829429551493,-0.26316416923705027,0.09040066993987583,0.42061978563954416,0,116,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.0
0119_01,0,0,-0.3375298928969419,1.1847455741848005,-0.2873829429551493,-0.2160731898916758,5.816558747523721,2.7918916478620646,0,119,2,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.0
0119_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,119,2,0,1,0,0,0,0,0,0,5,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1.0
0120_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,120,1,1,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0122_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,0.3472415441643135,-0.20058056898877658,-0.24342169730172564,0,122,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
0123_01,0,0,-0.25423509501409614,0.09017949179049269,-0.2054139034780508,-0.2738262777680785,-0.26494914608511483,-0.2686744799952608,0,123,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0126_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,126,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4.0
0127_01,0,0,0.7241001673916925,-0.2838651282377854,0.20777696898813972,-0.2738262777680785,-0.24378687416303105,-0.15485912137651076,0,127,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0128_01,0,1,3.2259730056182603,-0.07460063395060805,-0.27232740509200876,0.006942580215663833,-0.264067384755028,0.5536414860252082,0,128,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.0
0128_02,0,0,2.8473602879689612,-0.2801058858254409,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,0.23175742493155582,0,128,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.0
0129_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,129,1,1,1,0,0,0,0,0,0,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
0133_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,133,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0133_02,0,0,3.809036590798181,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,0.4554757392165364,0,133,2,0,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
0134_01,0,0,-0.3375298928969419,-0.27509356260898155,0.9337884614995838,-0.2738262777680785,-0.26583090741520166,-0.25373621417654985,0,134,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0136_01,0,0,-0.19062815844901387,-0.021971240177784998,-0.0766054128711817,-0.25161355166176974,-0.21733403426042627,-0.2619166930772725,0,136,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3.0
0138_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,138,2,0,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0138_02,0,0,-0.3375298928969419,-0.2700812393925222,-0.2873829429551493,0.2272928231902464,-0.08330631208722879,-0.23630823738805376,0,138,2,0,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
0139_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,139,1,1,1,0,0,0,0,0,0,9,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.0
0140_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,140,2,0,1,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0140_02,0,0,0.3288284901658243,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,0.14154282708491173,-0.19753988085854204,0,140,2,0,1,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0141_01,0,0,0.4850952101848077,-0.2838651282377854,-0.12511770154130122,-0.2738262777680785,-0.26583090741520166,-0.2906608508146868,0,141,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0144_01,0,0,-0.3375298928969419,-0.020718159373670164,0.06391294051813007,-0.2738262777680785,-0.26583090741520166,-0.29428293568447955,0,144,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0146_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,146,1,1,1,0,0,0,0,0,0,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0
0147_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,147,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3.0
0148_01,0,0,1.2859614403832522,-0.2838651282377854,-0.27065456755165984,-0.2738262777680785,-0.19881704632860295,-0.10648759396354199,0,148,1,1,1,0,0,0,0,0,0,7,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
0149_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,149,1,1,1,0,0,0,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.0
0151_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,151,1,1,1,0,0,0,0,0,0,10,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.0
0152_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,0.2693982199475014,-0.3024634145852022,0,152,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
0160_01,0,0,5.9004932430929085,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.2120434662799053,0.9683561989922786,0,160,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0163_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,163,2,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2.0
0163_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,163,2,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0
0164_01,0,0,-0.2618073493670821,0.7737350704351349,-0.2873829429551493,-0.17340902994377094,-0.14679312785348023,0.18801594155974258,0,164,2,0,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0
0164_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,164,2,0,1,0,0,0,0,0,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.0
0165_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,165,1,1,1,0,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0167_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,167,2,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.0
0167_02,0,0,1.7296955454682308,-0.2838651282377854,-0.20708674101839974,-0.25427907879452677,-0.14502960519330657,0.040761026249465884,0,167,2,0,1,0,0,0,0,0,0,8,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.0
0169_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,169,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0170_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.07746577898830932,0.2341277667440284,-0.23808660236647172,0,170,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0171_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,171,1,1,1,0,0,0,0,0,0,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2.0
0172_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,172,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0173_01,0,0,-0.3375298928969419,0.33327716778877053,-0.2873829429551493,-0.26938373254681675,-0.26583090741520166,-0.16624065723838577,0,173,1,1,1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4.0
0174_01,0,0,0.09711750696445334,-0.2838651282377854,-0.26061754230956613,-0.17164773767905833,-0.1115226746500072,-0.30744283652477256,0,174,1,1,1,0,0,0,0,0,0,8,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0
0177_01,0,0,-0.3375298928969419,6.198321871448253,-0.28571010541480035,13.027154114689587,1.5955672603980868,9.23704200264447,0,177,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0
0178_01,0,0,4.8328053793218855,-0.2838651282377854,-0.01805609895896846,-0.24894802452901268,-0.16090130913486944,0.8054579669691927,0,178,1,1,1,0,0,0,0,0,0,7,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3.0
0179_01,0,0,-0.3360154420263447,-0.14665278018721103,0.8384367216996936,-0.2720492596795738,-0.2561315327842466,-0.19611718887580765,0,179,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0179_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,179,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0179_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,179,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0181_01,0,0,-0.3375298928969419,-0.2838651282377854,-0.28236443033410247,-0.0081620735366261,-0.18470886504721373,-0.37822176266580776,0,181,1,1,1,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0182_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,182,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.0
0183_01,0,0,-0.3117842280967896,-0.19239022953740248,0.42524584923350317,-0.2738262777680785,-0.06126227883505816,-0.22634939350891314,0,183,1,1,1,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.0
0186_01,0,0,-0.24363393891991575,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,0.5771329241478035,-0.15628181335924513,0,186,1,1,1,0,0,0,0,0,0,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0188_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,188,1,1,1,0,0,0,0,0,0,5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,4.0
0189_01,0,0,-0.21031601976677744,-0.2819855070316132,0.3834249107247794,-0.09434745082910397,-0.17941829706669277,-0.23808660236647172,0,189,1,1,1,0,0,0,0,0,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0
0190_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,190,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.0
0192_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,192,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0192_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,192,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0192_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.27065456755165984,0.524054843970531,-0.26583090741520166,-0.19540584288444046,0,192,3,0,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3.0
0193_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,193,3,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0193_02,0,0,0.5741143690847669,-0.2838651282377854,-0.2740002426323577,0.6786554176704397,-0.26583090741520166,0.07987210079799725,0,193,3,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0193_03,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,193,3,0,1,0,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0195_01,0,0,0.27733716056551966,-0.2838651282377854,1.1629672045273898,-0.2738262777680785,-0.26583090741520166,-0.06558519945992869,0,195,1,1,1,0,0,0,0,0,0,8,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
0196_01,0,0,1.255672422971308,-0.2838651282377854,0.9153872485557454,-0.2738262777680785,-0.2596585781045939,0.11402966336028622,0,196,1,1,1,0,0,0,0,0,0,9,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2.0
0197_01,0,0,-0.3375298928969419,0.3251321425620241,-0.2873829429551493,0.43253841241253904,0.241181857384723,0.31462923292583317,0,197,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0
0198_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,198,1,1,1,0,0,0,0,0,0,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4.0
0199_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,199,1,1,1,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.0
0200_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,200,1,1,1,0,0,0,0,0,0,10,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0201_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,201,2,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2.0
0201_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,201,2,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0
0202_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,202,2,0,1,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.0
0202_02,0,0,-0.3375298928969419,1.2405076699679107,-0.07047814029585524,0.506284663085484,0.12478936181326203,0.8629570600230811,0,202,2,0,1,0,0,0,0,0,0,7,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.0
0203_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,203,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4.0
0205_01,0,0,-0.3375298928969419,-0.2826120474336706,-0.17697566529211867,-0.2738262777680785,0.3558108302960103,-0.24342169730172564,0,205,1,1,1,0,0,0,0,0,0,16,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2.0
0206_01,0,0,-0.3345009911557475,0.7937843633009722,-0.2673088924709619,0.7257463970158142,-0.15825602514460896,0.5419042771676497,0,206,1,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0
0207_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,207,1,1,1,0,0,0,0,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2.0
0210_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,210,1,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0
0211_01,0,0,1.0285047923817288,-0.283238587835728,-0.05820419992734325,-0.2738262777680785,-0.26583090741520166,-0.14845700745420606,0,211,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0211_02,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,211,3,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0211_03,0,0,0.9467244453694802,-0.2838651282377854,0.22617818193197817,-0.11211763171415094,-0.26583090741520166,-0.04282212773617868,0,211,3,0,1,0,0,0,0,0,0,6,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0212_01,0,0,-0.04675532574228027,-0.2838651282377854,-0.2873829429551493,-0.22851231651120868,0.3857907155189624,-0.1690860412038545,0,212,2,0,1,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.0
0212_02,0,0,-0.11490561491915409,-0.16607553265099095,-0.2873829429551493,-0.264941187325555,0.0754107273283998,-0.258004290124753,0,212,2,0,1,0,0,0,0,0,0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0213_01,0,0,0.21827357661222901,-0.10780727525965116,-0.2873829429551493,-0.2738262777680785,-0.13709375322252515,-0.23595256439237017,0,213,1,1,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2.0
0216_01,0,0,-0.3375298928969419,-0.24877886572257005,-0.2873829429551493,-0.2738262777680785,1.4253873236913295,0.18374157051427062,0,216,1,1,1,0,0,0,0,0,0,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0
0217_01,0,0,1.9598920777990045,-0.2838651282377854,-0.2873829429551493,-0.24983653357326505,-0.26583090741520166,0.030802182370325254,0,217,1,1,1,0,0,0,0,0,0,11,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0
0219_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,219,1,1,1,0,0,0,0,0,0,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2.0
0220_01,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0220_02,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0220_03,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0220_04,0,0,-0.15276688668408397,-0.23123573446496237,-0.04517938049643561,-0.2738262777680785,-0.26583090741520166,-0.39359179289125923,0,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2.0
0220_05,0,0,-0.3375298928969419,-0.2819855070316132,-0.2873829429551493,-0.2738262777680785,0.7032247943502196,-0.12640528172182325,0,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0
0220_06,0,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,220,7,0,1,0,0,0,0,0,0,12,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
0220_07,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,220,7,0,1,0,0,0,0,0,0,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0
0221_01,0,0,3.0502967046289857,-0.2838651282377854,-0.08831527565362433,-0.2738262777680785,-0.26583090741520166,0.3196086548654035,0,221,7,0,1,0,0,0,0,0,0,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0
0221_02,0,0,1.5025279148786512,-0.23374189607319204,-0.28571010541480035,-0.2720492596795738,-0.26583090741520166,-0.05669337456783884,0,221,7,0,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0221_03,0,0,2.589903639967438,-0.2763466434130964,0.027110514630453178,-0.27293776872382614,-0.26583090741520166,0.24064924982364566,0,221,7,0,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0221_04,1,0,-0.3375298928969419,-0.2838651282377854,-0.2873829429551493,-0.2738262777680785,-0.26583090741520166,-0.5183569229651437,1,221,7,0,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2.0
0221_05,0,0,1.525244677937609,-0.2838651282377854,0.21614115668988446,-0.23562038886522746,0.6362109332636209,0.40532584682514966,0,221,7,0,1,0,0,0,0,0,0,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.0
